country,crop,year,area_harvested_ha,production_tonnes,yield_hg_per_ha
India,Sugar Crops Primary,2016,4950000.0,348448000.0,70393.5
India,Sugar Crops Primary,2017,4435690.0,306069000.0,69001.4
India,Sugar Crops Primary,2018,4737060.0,379904850.0,80198.4
India,Sugar Crops Primary,2019,5061090.0,405416180.0,80104.5
India,Sugar Crops Primary,2020,4602680.0,370500300.0,80496.6
India,Sugar Crops Primary,2021,4851230.0,405398710.0,83566.2
India,Sugar Crops Primary,2022,5175410.0,439424890.0,84906.3
India,Sugar Crops Primary,2023,5885317.0,490533351.06,83348.7
India,Sugar Crops Primary,2024,5739595.0,453158493.75,78953.0
India,Sugar cane,2010,4174600.0,292301600.0,70019.1
India,Sugar cane,2011,4944390.0,342382016.0,69246.6
India,Sugar cane,2012,5040000.0,361036992.0,71634.3
India,Sugar cane,2013,5000000.0,341200000.0,68240.0
India,Sugar cane,2014,4990000.0,352142000.0,70569.5
India,Sugar cane,2015,5070000.0,362333000.0,71466.1
India,Sugar cane,2016,4950000.0,348448000.0,70393.5
India,Sugar cane,2017,4435690.0,306069000.0,69001.4
India,Sugar cane,2018,4737060.0,379904850.0,80198.4
India,Sugar cane,2019,5061090.0,405416180.0,80104.5
India,Sugar cane,2020,4602680.0,370500300.0,80496.6
India,Sugar cane,2021,4851230.0,405398710.0,83566.2
India,Sugar cane,2022,5175410.0,439424890.0,84906.3
India,Sugar cane,2023,5885317.0,490533351.06,83348.7
India,Sugar cane,2024,5739595.0,453158493.75,78953.0
India,Sunflower seed,2010,1224122.0,828144.0,676.5
India,Sunflower seed,2011,873869.0,606616.0,694.2
India,Sunflower seed,2012,772712.0,556423.0,720.1
India,Sunflower seed,2013,785543.0,527964.0,672.1
India,Sunflower seed,2014,635200.0,480900.0,757.1
India,Sunflower seed,2015,532300.0,357432.4,671.5
India,Sunflower seed,2016,502845.0,328358.25,653.0
India,Sunflower seed,2017,342981.0,237832.08,693.4
India,Sunflower seed,2018,266117.0,227193.74,853.7
India,Sunflower seed,2019,269571.0,217745.25,807.7
India,Sunflower seed,2020,201789.0,198440.27,983.4
India,Sunflower seed,2021,264977.0,261383.85,986.4
India,Sunflower seed,2022,351445.0,343194.28,976.5
India,Sunflower seed,2023,212714.0,218987.65,1029.5
India,Sunflower seed,2024,157662.0,177328.95,1124.7
India,"Sunflower-seed oil, crude",2010,,215000.0,
India,"Sunflower-seed oil, crude",2011,,170000.0,
India,"Sunflower-seed oil, crude",2012,,180000.0,
India,"Sunflower-seed oil, crude",2013,,166000.0,
India,"Sunflower-seed oil, crude",2014,,143000.0,
India,"Sunflower-seed oil, crude",2015,,98000.0,
India,"Sunflower-seed oil, crude",2016,,80000.0,
India,"Sunflower-seed oil, crude",2017,,70000.0,
India,"Sunflower-seed oil, crude",2018,,73000.0,
India,"Sunflower-seed oil, crude",2019,,72000.0,
India,"Sunflower-seed oil, crude",2020,,76000.0,
India,"Sunflower-seed oil, crude",2021,,83000.0,
India,"Sunflower-seed oil, crude",2022,,121000.0,
India,"Sunflower-seed oil, crude",2023,,58000.0,
India,Sweet potatoes,2010,118900.0,1094700.0,9206.9
India,Sweet potatoes,2011,113200.0,1046600.0,9245.6
India,Sweet potatoes,2012,110400.0,1072800.0,9717.4
India,Sweet potatoes,2013,111800.0,1132400.0,10128.8
India,Sweet potatoes,2014,105870.0,1087880.0,10275.6
India,Sweet potatoes,2015,107000.0,1228000.0,11476.6
India,Sweet potatoes,2016,126000.0,1454000.0,11539.7
India,Sweet potatoes,2017,128000.0,1460000.0,11406.3
India,Sweet potatoes,2018,131000.0,1500000.0,11450.4
India,Sweet potatoes,2019,110000.0,1156000.0,10509.1
India,Sweet potatoes,2020,108000.0,1141000.0,10564.8
India,Sweet potatoes,2021,106000.0,1121000.0,10575.5
India,Sweet potatoes,2022,107000.0,1184000.0,11065.4
India,Sweet potatoes,2023,110000.0,1289000.0,11718.2
India,Sweet potatoes,2024,111866.0,1305997.0,11674.7
India,Tallow,2010,,104632.21,
India,Tallow,2011,,104673.7,
India,Tallow,2012,,104174.58,
India,Tallow,2013,,104235.25,
India,Tallow,2014,,105321.41,
India,Tallow,2015,,102321.16,
India,Tallow,2016,,100792.73,
India,Tallow,2017,,101061.56,
India,Tallow,2018,,103018.4,
India,Tallow,2019,,103370.97,
India,Tallow,2020,,56763.2,
India,Tallow,2021,,124825.44,
India,Tallow,2022,,157390.73,
India,Tallow,2023,,165653.33,
India,"Tangerines, mandarins, clementines",2010,285000.0,2084000.0,7312.3
India,"Tangerines, mandarins, clementines",2011,324000.0,3255000.0,10046.3
India,"Tangerines, mandarins, clementines",2012,329000.0,3128000.0,9507.6
India,"Tangerines, mandarins, clementines",2013,311000.0,2906000.0,9344.1
India,"Tangerines, mandarins, clementines",2014,330000.0,3431000.0,10397.0
India,"Tangerines, mandarins, clementines",2015,299000.0,3699000.0,12371.2
India,"Tangerines, mandarins, clementines",2016,396930.0,4112802.07,10361.5
India,"Tangerines, mandarins, clementines",2017,410230.0,4437500.0,10817.1
India,"Tangerines, mandarins, clementines",2018,428306.0,5101210.59,11910.2
India,"Tangerines, mandarins, clementines",2019,468680.0,6242995.85,13320.4
India,"Tangerines, mandarins, clementines",2020,454456.0,6136154.85,13502.2
India,"Tangerines, mandarins, clementines",2021,476511.0,6219381.0,13051.9
India,"Tangerines, mandarins, clementines",2022,454000.0,6303000.0,13883.3
India,"Tangerines, mandarins, clementines",2023,460000.0,6178000.0,13430.4
India,"Tangerines, mandarins, clementines",2024,474055.0,6075893.0,12816.9
India,Tea leaves,2010,579000.0,4309000.0,7442.1
India,Tea leaves,2011,600000.0,4763000.0,7938.3
India,Tea leaves,2012,605000.0,4935000.0,8157.0
India,Tea leaves,2013,563980.0,5256000.0,9319.5
India,Tea leaves,2014,604000.0,5249000.0,8690.4
India,Tea leaves,2015,566660.0,5361000.0,9460.7
India,Tea leaves,2016,577480.0,5437000.0,9415.0
India,Tea leaves,2017,621610.0,5761000.0,9267.9
India,Tea leaves,2018,621990.0,5820000.0,9357.1
India,Tea leaves,2019,637223.0,6044000.0,9484.9
India,Tea leaves,2020,572021.0,5485000.0,9588.8
India,Tea leaves,2021,627712.0,6090000.0,9701.9
India,Tea leaves,2022,633750.0,6231000.0,9832.0
India,Tea leaves,2023,607373.0,6033531.0,9933.8
India,Tea leaves,2024,613416.0,6156031.41,10035.7
India,Tomatoes,2010,634400.0,12433200.0,19598.4
India,Tomatoes,2011,865000.0,16526000.0,19105.2
India,Tomatoes,2012,907000.0,18653000.0,20565.6
India,Tomatoes,2013,880000.0,18227000.0,20712.5
India,Tomatoes,2014,882030.0,18735910.0,21241.8
India,Tomatoes,2015,767000.0,16385000.0,21362.5
India,Tomatoes,2016,774000.0,18732000.0,24201.6
India,Tomatoes,2017,797000.0,20708000.0,25982.4
India,Tomatoes,2018,789000.0,19759000.0,25043.1
India,Tomatoes,2019,781000.0,19007000.0,24336.7
India,Tomatoes,2020,818000.0,20550000.0,25122.2
India,Tomatoes,2021,845000.0,21181000.0,25066.3
India,Tomatoes,2022,843000.0,20694000.0,24548.0
India,Tomatoes,2023,849000.0,20425000.0,24057.7
India,Tomatoes,2024,853993.0,21323223.0,24968.8
India,"Treenuts, Total",2010,953800.0,651000.0,682.5
India,"Treenuts, Total",2011,1090200.0,875600.0,803.2
India,"Treenuts, Total",2012,1151000.0,1013000.0,880.1
India,"Treenuts, Total",2013,1136000.0,995000.0,875.9
India,"Treenuts, Total",2014,1154000.0,1007000.0,872.6
India,"Treenuts, Total",2015,1166000.0,993000.0,851.6
India,"Treenuts, Total",2016,1139747.0,907530.2,796.3
India,"Treenuts, Total",2017,1102190.0,1039383.0,943.0
India,"Treenuts, Total",2018,1181210.0,1130395.28,957.0
India,"Treenuts, Total",2019,1222976.0,1053145.0,861.1
India,"Treenuts, Total",2020,1241983.0,1000296.0,805.4
India,"Treenuts, Total",2021,1277691.0,1030764.39,806.7
India,"Treenuts, Total",2022,1297827.0,1052973.0,811.3
India,"Treenuts, Total",2023,1302029.0,1110463.0,852.9
India,"Treenuts, Total",2024,1306048.0,1125031.47,861.4
India,Unmanufactured tobacco,2010,444280.0,690000.0,1553.1
India,Unmanufactured tobacco,2011,490000.0,830000.0,1693.9
India,Unmanufactured tobacco,2012,460000.0,820000.0,1782.6
India,Unmanufactured tobacco,2013,445873.0,765153.82,1716.1
India,Unmanufactured tobacco,2014,424511.0,719419.96,1694.7
India,Unmanufactured tobacco,2015,430962.0,738029.07,1712.5
India,Unmanufactured tobacco,2016,435530.0,747976.54,1717.4
India,Unmanufactured tobacco,2017,431801.0,744410.42,1724.0
India,Unmanufactured tobacco,2018,427979.0,744046.46,1738.5
India,Unmanufactured tobacco,2019,425736.0,746861.05,1754.3
India,Unmanufactured tobacco,2020,419350.0,740127.71,1764.9
India,Unmanufactured tobacco,2021,409289.0,731141.68,1786.4
India,Unmanufactured tobacco,2022,418125.0,727518.19,1740.0
India,Unmanufactured tobacco,2023,415588.0,727360.54,1750.2
India,Unmanufactured tobacco,2024,414334.0,727202.88,1755.1
India,"Walnuts, in shell",2010,30800.0,38000.0,1233.8
India,"Walnuts, in shell",2011,114000.0,187000.0,1640.4
India,"Walnuts, in shell",2012,150000.0,284000.0,1893.3
India,"Walnuts, in shell",2013,123000.0,233000.0,1894.3
India,"Walnuts, in shell",2014,122000.0,241000.0,1975.4
India,"Walnuts, in shell",2015,115000.0,238000.0,2069.6
India,"Walnuts, in shell",2016,92062.0,228597.2,2483.1
India,"Walnuts, in shell",2017,112115.0,287322.0,2562.7
India,"Walnuts, in shell",2018,108626.0,299707.28,2759.1
India,"Walnuts, in shell",2019,107544.0,299178.0,2781.9
India,"Walnuts, in shell",2020,108029.0,286422.0,2651.3
India,"Walnuts, in shell",2021,108535.0,281482.39,2593.5
India,"Walnuts, in shell",2022,103545.0,288927.0,2790.4
India,"Walnuts, in shell",2023,97085.0,316008.0,3255.0
India,"Walnuts, in shell",2024,97284.0,317776.0,3266.5
India,Watermelons,2010,61257.0,1258257.99,20540.7
India,Watermelons,2011,67400.0,1436500.0,21313.1
India,Watermelons,2012,71000.0,1727000.0,24323.9
India,Watermelons,2013,81000.0,1789000.0,22086.4
India,Watermelons,2014,75000.0,1810000.0,24133.3
India,Watermelons,2015,89000.0,2145000.0,24101.1
India,Watermelons,2016,95000.0,2325000.0,24473.7
India,Watermelons,2017,91000.0,2182000.0,23978.0
India,Watermelons,2018,101000.0,2520000.0,24950.5
India,Watermelons,2019,100000.0,2495000.0,24950.0
India,Watermelons,2020,116000.0,3157000.0,27215.5
India,Watermelons,2021,119000.0,3254000.0,27344.5
India,Watermelons,2022,120000.0,3308000.0,27566.7
India,Watermelons,2023,126000.0,3626000.0,28777.8
India,Watermelons,2024,127811.0,3721254.0,29115.3
India,Wheat,2010,28457400.0,80803600.0,2839.5
India,Wheat,2011,29068600.0,86874000.0,2988.6
India,Wheat,2012,29860000.0,94880000.0,3177.5
India,Wheat,2013,29650000.0,93510000.0,3153.8
India,Wheat,2014,30470000.0,95850000.0,3145.7
India,Wheat,2015,31470000.0,86530000.0,2749.6
India,Wheat,2016,30420000.0,92290000.0,3033.9
India,Wheat,2017,30785230.0,98510220.0,3199.9
India,Wheat,2018,29650590.0,99869520.0,3368.2
India,Wheat,2019,29318780.0,103596230.0,3533.4
India,Wheat,2020,31357020.0,107860510.0,3439.8
India,Wheat,2021,31125160.0,109586500.0,3520.8
India,Wheat,2022,30458530.0,107742070.0,3537.3
India,Wheat,2023,31400716.0,110553675.31,3520.7
India,Wheat,2024,31832884.0,113292368.0,3559.0
India,"Whey, dry",2010,,856.09,
India,"Whey, dry",2011,,901.28,
India,"Whey, dry",2012,,932.3,
India,"Whey, dry",2013,,969.27,
India,"Whey, dry",2014,,1050.0,
India,"Whey, dry",2015,,1154.03,
India,"Whey, dry",2016,,1224.86,
India,"Whey, dry",2017,,1309.86,
India,"Whey, dry",2018,,1407.87,
India,"Whey, dry",2019,,1513.18,
India,"Whey, dry",2020,,1764.0,
India,"Whey, dry",2021,,1719.03,
India,"Whey, dry",2022,,5512.5,
India,"Whey, dry",2023,,6982.5,
India,Whole milk powder,2010,,1254.29,
India,Whole milk powder,2011,,871.06,
India,Whole milk powder,2012,,1329.44,
India,Whole milk powder,2013,,1941.45,
India,Whole milk powder,2014,,4000.0,
India,Whole milk powder,2015,,3236.44,
India,Whole milk powder,2016,,4573.76,
India,Whole milk powder,2017,,3774.93,
India,Whole milk powder,2018,,4420.94,
India,Whole milk powder,2019,,4751.64,
India,Whole milk powder,2020,,5539.25,
India,Whole milk powder,2021,,5398.03,
India,Whole milk powder,2022,,951945.15,
India,Whole milk powder,2023,,1328860.0,
India,"Whole milk, condensed",2010,,361.76,
India,"Whole milk, condensed",2011,,388.63,
India,"Whole milk, condensed",2012,,400.0,
India,"Whole milk, condensed",2013,,420.63,
India,"Whole milk, condensed",2014,,470.5,
India,"Whole milk, condensed",2015,,491.8,
India,"Whole milk, condensed",2016,,517.46,
India,"Whole milk, condensed",2017,,568.24,
India,"Whole milk, condensed",2018,,601.92,
India,"Whole milk, condensed",2019,,640.47,
India,"Whole milk, condensed",2020,,746.3,
India,"Whole milk, condensed",2021,,727.46,
India,"Whole milk, condensed",2022,,1195.48,
India,"Whole milk, condensed",2023,,1366.13,
India,"Whole milk, evaporated",2010,,327.71,
India,"Whole milk, evaporated",2011,,350.0,
India,"Whole milk, evaporated",2012,,356.74,
India,"Whole milk, evaporated",2013,,367.71,
India,"Whole milk, evaporated",2014,,412.31,
India,"Whole milk, evaporated",2015,,428.64,
India,"Whole milk, evaporated",2016,,452.62,
India,"Whole milk, evaporated",2017,,496.5,
India,"Whole milk, evaporated",2018,,525.6,
India,"Whole milk, evaporated",2019,,564.92,
India,"Whole milk, evaporated",2020,,658.56,
India,"Whole milk, evaporated",2021,,641.77,
India,"Whole milk, evaporated",2022,,2058.0,
India,"Whole milk, evaporated",2023,,2606.8,
India,Yams,2014,5000.0,222000.0,44400.0
India,Yams,2015,24000.0,678000.0,28250.0
India,Yams,2016,27775.0,732727.0,26380.8
India,Yams,2017,28837.0,747769.0,25930.9
India,Yams,2018,30385.0,773879.63,25469.3
India,Yams,2019,32568.0,816972.0,25085.1
India,Yams,2020,31273.0,724095.8,23154.0
India,Yams,2021,38384.0,874210.78,22775.5
India,Yams,2022,42000.0,1040000.0,24761.9
India,Yams,2023,39000.0,987000.0,25307.7
India,Yams,2024,39000.0,977000.0,25051.3
