country,crop,price_element,year,month,unit,price,flag,source,source_url
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2023,Annual value,,140.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2024,Annual value,,150.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other beans, green",Producer Price Index (2014-2016 = 100),2025,Annual value,,160.97,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,89.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,106.36,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,120.1,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,121.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,134.62,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other citrus fruit, n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,145.78,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,110.45,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,135.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,140.52,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,144.09,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,152.93,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,161.76,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2020,Annual value,,109.46,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2021,Annual value,,124.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2022,Annual value,,132.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2023,Annual value,,135.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2024,Annual value,,145.72,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other meat of mammals, fresh or chilled",Producer Price Index (2014-2016 = 100),2025,Annual value,,154.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,116.89,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,123.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,127.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,127.18,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,138.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other oil seeds, n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,145.21,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2020,Annual value,,109.24,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2021,Annual value,,131.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2022,Annual value,,144.0,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2023,Annual value,,148.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2024,Annual value,,154.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other pulses n.e.c.,Producer Price Index (2014-2016 = 100),2025,Annual value,,160.53,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,105.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,113.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,119.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,121.96,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,134.64,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other stimulant, spice and aromatic crops, n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,141.8,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2020,Annual value,,113.48,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2021,Annual value,,133.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2022,Annual value,,137.63,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2023,Annual value,,139.6,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2024,Annual value,,152.63,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Other stone fruits,Producer Price Index (2014-2016 = 100),2025,Annual value,,165.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,119.22,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,128.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,132.64,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,131.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,142.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other tropical fruits, n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,150.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2020,Annual value,,108.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2021,Annual value,,125.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2022,Annual value,,133.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2023,Annual value,,136.49,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2024,Annual value,,146.66,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Other vegetables, fresh n.e.c.",Producer Price Index (2014-2016 = 100),2025,Annual value,,156.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2020,Annual value,,98.05,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2021,Annual value,,111.34,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2022,Annual value,,108.83,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2023,Annual value,,110.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2024,Annual value,,119.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Papayas,Producer Price Index (2014-2016 = 100),2025,Annual value,,126.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2020,Annual value,,111.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2021,Annual value,,136.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2022,Annual value,,141.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2023,Annual value,,144.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2024,Annual value,,153.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Peaches and nectarines,Producer Price Index (2014-2016 = 100),2025,Annual value,,162.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2020,Annual value,,104.13,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2021,Annual value,,113.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2022,Annual value,,128.13,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2023,Annual value,,146.74,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2024,Annual value,,148.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pears,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.63,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2020,Annual value,,111.25,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2021,Annual value,,133.09,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2022,Annual value,,137.86,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2023,Annual value,,140.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2024,Annual value,,151.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, dry",Producer Price Index (2014-2016 = 100),2025,Annual value,,161.61,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2020,Annual value,,116.62,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2021,Annual value,,125.54,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2022,Annual value,,128.14,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2023,Annual value,,125.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2024,Annual value,,138.78,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Peas, green",Producer Price Index (2014-2016 = 100),2025,Annual value,,147.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2020,Annual value,,98.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2021,Annual value,,104.56,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2022,Annual value,,106.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2023,Annual value,,107.52,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2024,Annual value,,121.89,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pepper (Piper spp.), raw",Producer Price Index (2014-2016 = 100),2025,Annual value,,126.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2020,Annual value,,105.7,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2021,Annual value,,125.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2022,Annual value,,130.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2023,Annual value,,130.5,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2024,Annual value,,143.23,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pigeon peas, dry",Producer Price Index (2014-2016 = 100),2025,Annual value,,155.96,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2020,Annual value,,121.38,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2021,Annual value,,141.14,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2022,Annual value,,142.18,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2023,Annual value,,139.57,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2024,Annual value,,152.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pineapples,Producer Price Index (2014-2016 = 100),2025,Annual value,,165.1,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2020,Annual value,,111.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2021,Annual value,,136.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2022,Annual value,,141.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2023,Annual value,,144.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2024,Annual value,,153.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Plums and sloes,Producer Price Index (2014-2016 = 100),2025,Annual value,,162.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2020,Annual value,,111.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2021,Annual value,,136.3,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2022,Annual value,,141.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2023,Annual value,,144.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2024,Annual value,,153.87,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Pomelos and grapefruits,Producer Price Index (2014-2016 = 100),2025,Annual value,,162.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2020,Annual value,,118.74,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2021,Annual value,,137.81,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2022,Annual value,,138.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2023,Annual value,,142.22,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2024,Annual value,,154.15,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Potatoes,Producer Price Index (2014-2016 = 100),2025,Annual value,,163.52,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2020,Annual value,,110.55,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2021,Annual value,,117.17,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2022,Annual value,,119.98,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2023,Annual value,,119.88,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2024,Annual value,,134.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Pumpkins, squash and gourds",Producer Price Index (2014-2016 = 100),2025,Annual value,,139.74,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2020,Annual value,,107.31,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2021,Annual value,,115.62,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2022,Annual value,,121.44,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2023,Annual value,,123.27,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2024,Annual value,,136.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rape or colza seed,Producer Price Index (2014-2016 = 100),2025,Annual value,,143.92,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2020,Annual value,,109.58,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2021,Annual value,,127.89,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2022,Annual value,,137.12,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2023,Annual value,,140.62,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2024,Annual value,,149.51,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raspberries,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.4,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2020,Annual value,,110.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2021,Annual value,,127.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2022,Annual value,,136.03,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2023,Annual value,,139.09,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2024,Annual value,,148.68,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of buffalo,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.28,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2020,Annual value,,110.35,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2021,Annual value,,127.46,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2022,Annual value,,135.91,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2023,Annual value,,138.8,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2024,Annual value,,148.75,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of cattle,Producer Price Index (2014-2016 = 100),2025,Annual value,,158.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2020,Annual value,,109.79,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2021,Annual value,,126.77,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2022,Annual value,,135.18,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2023,Annual value,,138.07,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2024,Annual value,,147.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Raw milk of goats,Producer Price Index (2014-2016 = 100),2025,Annual value,,157.82,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2020,Annual value,,113.94,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2021,Annual value,,139.65,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2022,Annual value,,153.33,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2023,Annual value,,157.63,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2024,Annual value,,160.01,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Rice,Producer Price Index (2014-2016 = 100),2025,Annual value,,162.39,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2020,Annual value,,99.93,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2021,Annual value,,113.71,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2022,Annual value,,119.29,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2023,Annual value,,121.0,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2024,Annual value,,132.06,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Safflower seed,Producer Price Index (2014-2016 = 100),2025,Annual value,,140.43,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2020,Annual value,,133.95,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2021,Annual value,,144.9,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2022,Annual value,,149.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2023,Annual value,,152.37,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2024,Annual value,,164.59,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Seed cotton, unginned",Producer Price Index (2014-2016 = 100),2025,Annual value,,173.85,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2020,Annual value,,108.4,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2021,Annual value,,118.31,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2022,Annual value,,124.89,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2023,Annual value,,126.93,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2024,Annual value,,139.35,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,Sesame seed,Producer Price Index (2014-2016 = 100),2025,Annual value,,149.26,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Shorn wool, greasy, including fleece-washed shorn wool",Producer Price Index (2014-2016 = 100),2020,Annual value,,120.2,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
India,"Shorn wool, greasy, including fleece-washed shorn wool",Producer Price Index (2014-2016 = 100),2021,Annual value,,135.54,E,FAOSTAT,https://www.fao.org/faostat/en/#data/PP
